time,steps,episodes,episode_steps,learning_agent_steps,episode_reward,mean_episode_reward,median_episode_reward,win_state,epsilon
41.348248875141145,53625,21,2561,1624,5.799999999999996,6.628571428571421,6.899999999999992,0,0.9356690599999999
40.943096085389456,53835,23,2358,1328,8.299999999999988,6.065217391304341,7.399999999999991,0,0.9355900725
41.3270010193189,54701,23,2379,1404,7.39999999999999,4.943478260869561,5.699999999999996,0,0.935576055
41.28210971752802,53240,21,2511,1342,8.699999999999985,6.514285714285707,6.699999999999992,0,0.9353568925
41.72065222660701,54595,23,2656,1450,3.600000000000002,4.995652173913038,5.899999999999995,0,0.9352718975
42.352921255429585,56056,24,2687,1636,8.299999999999988,6.3374999999999915,6.649999999999992,0,0.93454677
42.378604443868,56225,25,2311,1363,5.4999999999999964,4.663999999999995,5.299999999999997,0,0.9340634999999999
42.22069352865219,55889,25,2242,1321,2.800000000000001,5.879999999999993,6.8999999999999915,0,0.934029235
42.66137770016988,55479,22,1854,375,0.0,6.32727272727272,6.8999999999999915,0,0.9339560325
42.981154477596284,56923,24,2222,1280,7.899999999999988,5.066666666666662,5.999999999999995,0,0.9333232425
43.40728588501612,56681,23,1202,1201,0.0,6.052173913043472,6.8999999999999915,0,0.932813495
43.517448429266615,56835,24,2240,1311,6.5999999999999925,5.062499999999995,6.099999999999994,0,0.9327914675
43.17523339589437,55714,22,2474,1392,3.3000000000000016,6.368181818181811,6.5999999999999925,0,0.9327563125
43.34737904071808,57033,24,3198,2096,4.4,5.995833333333326,7.29999999999999,0,0.9321942775
44.038022641340895,58339,25,2283,1332,7.399999999999991,6.379999999999991,6.999999999999991,0,0.9321395425
44.50876592795054,58905,26,3016,1811,6.499999999999993,5.903846153846147,6.849999999999994,0,0.9308450375
44.93062937657039,59383,25,2460,1414,7.499999999999989,5.163999999999995,6.299999999999994,0,0.9307171
45.030666089057924,59589,26,3364,1996,5.699999999999997,4.70384615384615,5.399999999999997,0,0.9304627825
45.31905289888382,59133,25,2298,1306,8.299999999999986,5.191999999999995,6.299999999999994,0,0.9304547725
45.13122061491013,59250,25,2217,1277,7.999999999999988,6.0759999999999925,7.399999999999991,0,0.929981515
45.38265906174978,58718,23,3004,1070,3.5000000000000018,6.2434782608695585,6.499999999999993,0,0.9298716
45.87966479460398,60796,26,2457,1428,5.899999999999995,6.361538461538453,6.649999999999992,0,0.92983066
45.7779971520106,59766,24,3085,1914,5.999999999999996,6.049999999999993,6.749999999999993,0,0.9297031675
46.33493451674779,61193,27,2288,1327,7.59999999999999,5.966666666666661,6.8999999999999915,0,0.92837551
46.79512064854304,61867,26,2484,1444,6.299999999999994,5.2076923076923025,6.299999999999994,0,0.92815034
47.11101540327072,61567,26,2434,1399,6.799999999999992,5.2538461538461485,6.449999999999993,0,0.9279645525
47.252882436911264,61214,24,2496,1436,5.599999999999997,6.216666666666661,6.049999999999995,0,0.9272472125
47.35683277448018,62615,27,3026,1882,11.299999999999978,4.948148148148142,5.4999999999999964,0,0.927234085
47.66613974173864,62322,25,2556,1475,4.4,5.983999999999993,6.599999999999994,0,0.92703606
48.140381900469464,63979,27,3183,2188,1.7000000000000004,6.18888888888888,6.299999999999994,0,0.9265209725
47.495990653832756,62401,26,3151,1981,4.4,6.011538461538454,7.29999999999999,0,0.9265129625
48.12408955097199,63570,28,2377,1347,6.399999999999993,5.982142857142851,6.849999999999994,0,0.9258107525
48.838593697547914,63932,27,2365,1402,7.099999999999991,5.322222222222217,6.5999999999999925,0,0.9254485225
48.725607589880624,64507,27,2640,1549,3.5000000000000018,5.1444444444444395,6.299999999999994,0,0.9253426124999999
49.13454620838165,64871,28,2256,1332,8.599999999999989,5.078571428571423,5.599999999999996,0,0.9246662125
49.40566728115082,64011,25,2797,1376,8.099999999999989,6.291999999999994,6.499999999999993,0,0.9241722625
49.28113380273183,64749,27,2348,1402,6.5999999999999925,6.033333333333326,7.19999999999999,0,0.9240797025
49.93318127791087,66286,28,2307,1331,9.199999999999983,6.296428571428563,6.649999999999992,0,0.9240765875
49.79561088879903,65149,26,2827,1930,0.2,5.761538461538454,6.299999999999995,0,0.9240160675
49.77553814649582,65762,29,2192,1272,7.799999999999988,6.04482758620689,6.8999999999999915,0,0.9234874075
50.54030904372533,66230,28,2298,1313,6.499999999999993,5.3642857142857086,6.549999999999993,0,0.92311383
50.42351349194845,66761,28,2254,1326,5.599999999999996,5.16071428571428,5.999999999999995,0,0.92302038
50.951274748643236,67202,29,2331,1353,8.399999999999986,5.193103448275856,5.699999999999997,0,0.9221657575
51.52118846972783,67433,27,2284,972,1.9000000000000006,5.618518518518512,5.999999999999996,0,0.9217503499999999
51.70822329123815,68486,29,2200,1257,7.39999999999999,6.33448275862068,6.999999999999991,0,0.9217483475
51.06968892812729,67072,28,2323,1313,3.600000000000002,5.946428571428564,7.1499999999999915,0,0.9217349975
51.25437622865041,66478,26,2467,1459,6.699999999999992,6.307692307692301,6.5999999999999925,0,0.9217332175
51.48506166934967,68054,30,2292,1296,7.699999999999989,6.099999999999993,6.949999999999991,0,0.9212650775
52.42138304313024,68687,29,2457,1721,0.2,5.1862068965517185,6.499999999999993,0,0.920650755
52.490374155839284,69597,29,2836,1831,3.3000000000000016,5.096551724137926,5.699999999999996,0,0.9203243475
52.777159512043,69664,30,2462,1445,8.499999999999988,5.3033333333333275,5.7499999999999964,0,0.91987245
52.72823657989502,69271,29,2199,1305,6.699999999999992,5.972413793103441,7.099999999999992,0,0.91961702
52.96199866533279,68731,27,2253,1323,7.599999999999989,6.355555555555549,6.699999999999992,0,0.9195522725
53.44781907399496,70835,30,2349,1367,6.699999999999993,6.346666666666658,6.8499999999999925,0,0.9195237924999999
53.68659423987071,70566,28,3133,1118,4.799999999999999,5.589285714285708,5.999999999999996,0,0.91889701
53.43640183607737,70666,31,2612,919,5.799999999999995,6.090322580645155,6.8999999999999915,0,0.9187172299999999
54.38180514574051,71416,30,2729,1643,4.6,5.166666666666661,6.399999999999993,0,0.9180357125
54.41872874101003,72066,30,2469,1400,7.89999999999999,5.189999999999995,5.999999999999995,0,0.9177351149999999
54.64864515463511,70938,28,2207,1279,7.899999999999988,6.4107142857142785,6.699999999999992,0,0.9172120175
54.78047569990158,72338,31,2674,1609,7.299999999999991,5.367741935483865,5.799999999999995,0,0.91716774
54.509676202138266,71670,30,2399,1379,6.299999999999994,5.983333333333325,6.899999999999992,0,0.9171612875
55.19353981018067,73202,31,2367,1394,6.2999999999999945,6.345161290322571,6.699999999999993,0,0.9171283575
55.28460072676341,72754,29,2188,1283,7.899999999999988,5.668965517241372,5.999999999999996,0,0.9167665725
55.074014027913414,72812,32,2146,1241,9.899999999999983,6.2093749999999925,6.949999999999991,0,0.9165723299999999
55.60292384624481,73195,31,1779,375,0.0,4.999999999999995,6.299999999999994,0,0.916503355
56.08398838837942,74242,31,2176,1231,8.299999999999986,5.290322580645156,6.299999999999994,0,0.915385515
56.48351366917292,74619,32,1424,1422,0.0,4.843749999999995,6.099999999999994,0,0.91503886
56.74078040917714,75391,32,2189,1326,0.30000000000000004,6.156249999999992,6.499999999999994,0,0.91486976
56.38055185079575,73257,29,2319,1398,5.899999999999996,6.3931034482758555,6.699999999999992,0,0.914720685
56.30240395069122,74087,31,2417,1425,9.89999999999998,6.10967741935483,7.099999999999992,0,0.91456983
57.03082965215047,75018,30,2264,1306,8.499999999999986,5.7633333333333265,6.299999999999995,0,0.9141897999999999
56.99469838142395,75342,32,3004,1904,4.6,5.343749999999994,5.7499999999999964,0,0.9139541725
57.102869188785554,75441,33,2629,1570,5.699999999999996,6.193939393939386,6.8999999999999915,0,0.9135122875
58.582036638259886,77852,33,2461,1411,6.099999999999994,6.154545454545446,6.2999999999999945,0,0.91228609
58.36225154797236,77388,32,3146,2129,3.3000000000000016,5.228124999999995,5.999999999999995,0,0.9122062125
58.665616210301714,77393,33,2774,1629,5.999999999999995,4.878787878787874,5.999999999999995,0,0.912040895
58.38190902074178,75806,30,2549,1506,6.8999999999999915,6.409999999999993,6.699999999999992,0,0.9119009425
58.758651638031004,77268,31,2250,1311,9.699999999999985,5.8903225806451545,6.599999999999994,0,0.91175654
58.39573768774668,76826,32,2739,1711,4.4,6.056249999999993,6.899999999999992,0,0.911608355
58.82842701673508,77689,33,2347,1418,7.39999999999999,5.406060606060599,5.799999999999995,0,0.9113869675
58.933944924672446,77762,34,2321,1320,7.899999999999989,6.244117647058816,6.949999999999991,0,0.9109530925
60.237983544667564,79549,34,2156,1256,8.199999999999987,4.976470588235289,6.149999999999994,0,0.90985817
60.37106501261393,80163,34,2311,1341,8.399999999999986,6.220588235294109,6.499999999999994,0,0.909808775
60.097139549255374,79746,33,2358,1360,6.499999999999993,5.266666666666662,6.299999999999994,0,0.909806995
60.123030165831246,78021,31,2215,1237,6.699999999999992,6.41935483870967,6.699999999999992,0,0.9095796
60.533046122392015,79679,32,2411,1441,7.19999999999999,5.931249999999993,6.749999999999993,0,0.9094058275
60.32030660708745,79406,33,2580,1500,8.099999999999987,6.118181818181811,7.099999999999992,0,0.9090400375
60.835934666792554,80496,34,2807,1159,6.5999999999999925,5.441176470588228,5.999999999999995,0,0.908725645
60.78006753921509,80223,35,2461,1365,7.199999999999991,6.271428571428563,6.999999999999991,0,0.90853385
61.792717238267265,81977,34,2231,1268,7.499999999999989,5.332352941176466,6.299999999999994,0,0.90753349
62.24800737698873,82608,35,2445,1442,7.599999999999989,6.259999999999992,6.699999999999993,0,0.9073152175
61.869776264826456,80372,32,2351,1376,6.8999999999999915,6.434374999999993,6.699999999999992,0,0.9071999625
62.28204360802968,82057,33,2378,1357,6.599999999999994,5.951515151515145,6.599999999999994,0,0.9070052749999999
